name,pct_stem_2000,pct_business_2000,pct_health_2000,pct_arthuman_2000,pct_socialscience_2000,pct_publicsocial_2000,pct_multidisci_2000,pct_tradepersonal_2000,scorecard_median_earnings_2011
California Culinary Academy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,32800.0
California Institute Of Technology,97.524757,0.0,0.0,0.0,2.4752476,0.0,0.0,0.0,74000.0
California Institute Of The Arts,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,32500.0
California Lutheran University,14.921466,26.96335,0.0,6.5445027,32.198952,3.6649215,15.706806,0.0,52900.0
California Maritime Academy,39.130436,30.434782,0.0,0.0,0.0,0.0,0.0,30.434782,81100.0
California Polytechnic State University,54.019745,19.238365,0.0,7.2778559,14.809591,0.0,4.6544428,0.0,60900.0
"California State Polytechnic University, Pomona",36.054157,38.027081,0.0,4.8742747,13.810445,0.0,7.2340422,0.0,52000.0
California State University - Sacramento,13.894114,21.82209,5.751142,7.3367376,30.018812,10.991669,10.185434,0.0,46500.0
"California State University, Bakersfield",9.801877,17.935349,4.2752867,8.7591238,26.590199,6.1522417,26.485924,0.0,48100.0
"California State University, Chico",15.1187,16.201582,6.4556437,11.037068,29.196167,3.2902956,18.700542,0.0,45100.0
"California State University, Dominguez Hills",4.2398548,17.565111,18.110237,6.1175046,20.290733,8.7825556,24.894003,0.0,42800.0
"California State University, East Bay",10.979359,29.819939,5.665349,7.4659643,23.627581,4.4795785,17.962231,0.0,51300.0
"California State University, Fresno",15.70773,16.413696,8.1186018,8.5068836,22.908577,3.8122132,24.532297,0.0,43200.0
"California State University, Fullerton",7.5851393,28.195488,2.3219814,11.322424,35.40469,7.3861122,7.7841663,0.0,46500.0
"California State University, Long Beach",12.578163,22.871572,6.1808562,16.810966,25.156324,6.5897064,9.8124094,0.0,46900.0
"California State University, Los Angeles",15.719999,20.719999,5.5999999,10.24,29.879999,12.639999,5.1999998,0.0,44900.0
"California State University, Monterey Bay",6.8965516,10.344828,0.0,12.5,21.120689,3.4482758,45.689655,0.0,41500.0
"California State University, Northridge",9.0028057,21.44861,6.171895,14.231064,35.118591,0.0,14.027035,0.0,44200.0
"California State University, San Bernardino",6.8933821,23.391544,3.7224264,7.9963236,29.6875,5.46875,22.840073,0.0,45500.0
"California State University, San Marcos",4.7835994,21.4123,0.0,9.7949886,33.599091,0.0,30.410023,0.0,45400.0
"California State University, Stanislaus",8.6776857,14.380165,2.4793389,7.7685952,29.917355,5.7851238,30.991735,0.0,44900.0
California University Of Pennsylvania,15.177479,11.995104,5.507956,5.0183597,50.917995,3.6719706,6.1199512,1.5911872,38100.0
Calvin College,18.117647,13.294118,6.2352943,21.882353,27.411766,5.5294118,7.5294118,0.0,40900.0
Cambria Rowe Business College,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,22900.0
Camden County College,5.170517,8.360836,26.402639,0.0,8.6908693,9.9009905,40.154015,1.320132,31900.0
Cameron University,17.97583,20.996979,0.30211481,9.2145014,32.930515,3.1722054,14.501511,0.90634441,33900.0
Campbell University,4.5368619,29.867676,6.994329,3.3081286,50.756142,2.5519848,1.9848771,0.0,42900.0
Campbellsville University,9.8360653,44.535519,0.0,3.8251367,22.950819,13.934426,4.9180326,0.0,32100.0
Canisius College,17.054264,21.085272,0.46511629,7.131783,51.627907,0.0,2.635659,0.0,45700.0
Cape Cod Community College,4.2704625,12.099644,25.978647,2.4911032,12.455516,8.540925,34.1637,0.0,26900.0
Cape Fear Community College,15.476191,8.4821434,13.839286,0.89285713,0.0,10.714286,23.660715,26.934525,26500.0
Capital Area Technical College,9.876543,25.925926,31.481482,0.0,0.0,0.0,0.0,32.716049,27000.0
Capital Community College,12.671232,30.479452,34.931507,0.0,0.0,5.4794521,16.438356,0.0,35000.0
Capital University,7.5885329,13.996627,10.961214,8.9376059,34.738617,10.455312,13.322091,0.0,41400.0
Capitol City Careers And Capitol City Trade And Technical School,16.845879,41.218639,22.222221,0.0,0.0,0.0,0.0,19.713261,26706.25
Capri College,0.0,0.0,41.772152,0.0,0.0,0.0,0.0,58.227848,21000.0
Capri Institute Of Hair Design,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18521.248
Cardinal Stritch University,1.9287834,71.364983,9.9406528,4.0059347,12.31454,0.0,0.44510388,0.0,51000.0
Career Point College,0.0,81.052635,18.947369,0.0,0.0,0.0,0.0,0.0,19400.0
Carl Albert State College,7.1875,25.0,19.0625,2.1875,41.875,4.6875,0.0,0.0,25900.0
Carl Sandburg College,5.1522245,25.292742,15.222483,0.0,0.23419204,1.4051523,37.236534,15.456675,28800.0
Carleton College,33.176472,0.0,0.0,25.882353,33.882355,0.0,7.0588236,0.0,46100.0
Carlow University,11.764706,9.4771242,37.254902,3.9215686,30.392157,3.5947714,3.5947711,0.0,39900.0
Carnegie Mellon University,51.618256,14.273859,0.0,16.763485,16.514523,0.0,0.82987553,0.0,72000.0
Carrington College California,0.0,5.4136872,94.586311,0.0,0.0,0.0,0.0,0.0,29700.0
"Carrington College of Mesa, AZ",0.0,13.228347,86.771652,0.0,0.0,0.0,0.0,0.0,26200.0
"Carrington College of Spokane Valley, WA",0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,29100.0
Carroll College,19.305019,22.779922,10.810811,6.5637069,35.135136,5.405405,0.0,0.0,44000.0
Carroll Community College,0.0,17.748917,8.2251081,1.7316017,2.5974026,0.0,66.666664,3.030303,35800.0
Carroll University,20.74592,17.249416,13.986014,10.02331,33.333332,3.4965034,1.1655011,0.0,43600.0
Carson - Newman University,10.135136,27.927927,5.4054055,13.063064,39.639641,0.0,3.8288288,0.0,35400.0
Carteret Community College,14.977974,13.215858,27.312775,6.6079297,2.6431718,25.110132,5.2863436,4.8458147,23200.0
Carthage College,9.7633133,31.065088,0.0,13.905325,26.923077,8.8757401,9.4674559,0.0,42400.0
Case Western Reserve University,58.683475,11.204482,8.2633057,6.582633,14.285715,0.0,0.98039216,0.0,67000.0
Casper College,15.546219,12.184874,18.907562,6.3025208,12.184874,11.764706,8.8235292,14.285714,32900.0
Catawba College,14.90196,35.686275,0.0,12.54902,29.411766,1.1764706,6.2745099,0.0,36600.0
Catawba Valley Community College,15.176151,23.84824,28.184282,0.27100271,0.0,5.6910567,6.504065,20.325203,26700.0
Catholic University Of America ,29.285715,6.1904764,8.0952377,17.619047,28.571428,3.3333335,6.9047618,0.0,54500.0
Cayuga Community College - SUNY Office Of Community College,8.5972843,24.886879,9.0497742,0.0,3.6199095,12.443439,40.497738,0.90497738,30400.0
Cazenovia College,3.0701754,27.192982,0.0,26.31579,1.7543859,17.543859,24.122807,0.0,31900.0
Cecil College,6.1728396,19.753086,20.987654,26.543209,3.7037036,1.8518518,20.987654,0.0,31400.0
Cedar Crest College,21.241829,18.300653,18.627451,10.130719,23.529411,7.8431373,0.3267974,0.0,45200.0
Cedarville University,18.693285,13.067151,9.8003626,5.9891109,36.842106,13.067151,2.5408347,0.0,40900.0
Centenary College,13.125,32.5,0.0,14.375,31.25,0.0,8.75,0.0,41600.0
Centenary College Of Louisiana,13.69863,22.602739,0.0,24.657534,26.712328,2.7397261,9.5890408,0.0,39300.0
Center For Employment Training,13.465073,27.34375,8.7775736,0.0,0.0,0.0,0.0,50.413605,21600.0
Central Alabama Community College,5.7251911,7.2519083,30.916031,0.0,0.0,0.0,42.748093,13.358779,27100.0
Central Arizona College,16.176472,37.058823,3.4313726,0.0,0.19607843,2.5490196,18.921568,21.666666,28700.0
Central Carolina Community College,6.0185184,29.166666,13.657408,0.0,0.0,7.1759262,6.25,37.731483,24400.0
Central Carolina Technical College,14.248705,19.430052,20.466322,0.0,0.0,6.9948187,8.2901554,30.569946,25500.0
Central College,16.5,19.0,0.0,11.0,36.0,0.0,17.5,0.0,41200.0
Central Community College,20.21541,21.458162,14.001657,0.82850039,4.8053026,2.5683513,6.0480528,30.074566,28000.0
Central Connecticut State University,20.061022,25.247902,2.7459955,9.6109838,37.757439,1.9069413,2.6697178,0.0,43700.0
Central Maine Community College,16.814159,18.584072,16.814159,0.0,0.0,0.0,5.3097343,42.477879,33300.0
Central Methodist University,4.5602608,16.286646,9.1205215,2.2801301,53.74593,6.8403912,7.1661239,0.0,33400.0
Central Michigan University,10.088315,31.589672,6.4538045,6.5557065,33.288044,5.2649455,6.759511,0.0,40000.0
Central New Mexico Community College,16.713484,16.22191,23.66573,0.0,0.0,4.3539324,14.817416,24.227528,30200.0
Central Ohio Technical College,10.294117,23.529411,44.607841,0.0,4.9019608,13.725491,0.0,2.9411764,31800.0
Central Oregon Community College,3.5460992,9.4562645,30.732861,0.0,1.891253,3.0732861,40.425533,10.874704,29500.0
Central Penn College,5.3333335,55.111111,25.777779,0.0,3.5555556,10.222222,0.0,0.0,32100.0
Central Piedmont Community College,10.11378,25.284451,26.422251,0.88495576,0.0,5.9418459,21.36536,9.9873581,28100.0
Central State University,15.95092,20.858896,0.0,6.7484665,52.14724,3.0674846,1.2269939,0.0,24900.0
Central Texas College District,7.1267815,8.777194,5.9639912,0.11252813,0.93773448,7.3518381,59.602402,10.127532,33700.0
Central Virginia Community College,12.75,20.75,27.0,0.0,4.0,1.75,33.0,0.75,26300.0
Central Washington University,8.4009542,28.782816,3.3412888,6.2052507,39.713604,8.3054895,4.4391408,0.81145585,44900.0
Central Wyoming College,36.315788,8.4210529,22.105263,5.2631578,10.0,6.3157897,7.8947368,3.6842105,30500.0
Centralia College,13.74269,7.3099413,7.3099413,0.0,0.0,0.0,66.081871,5.5555553,27700.0
Centre College Of Kentucky,22.033897,0.0,0.0,24.576271,52.966103,0.0,0.42372882,0.0,45000.0
Centura College And Tidewater Tech,14.67639,27.438469,39.562443,0.0,0.0,4.6490426,0.0,12.853236,24313.363
Cerritos Community College,3.7845707,20.160116,13.245997,2.110626,3.3478894,6.1135368,38.136826,13.100436,31400.0
Certain Colorado Community Colleges,5.9350066,22.883831,23.409224,1.9264449,0.038918078,8.1338778,30.278265,7.3944349,31551.59
Chabot-Las Positas Community College District,8.260869,18.115942,13.333333,1.884058,2.463768,4.637681,41.304348,10.0,32900.0
Chadron State College,13.865546,26.890757,1.2605042,3.5714285,36.764706,14.07563,3.5714285,0.0,37500.0
Chaffey Community College,9.1884642,21.730383,7.3775988,0.804829,0.87189806,3.5546613,47.954395,8.5177736,28100.0
Chaminade University Of Honolulu,4.387991,12.933025,0.0,4.3879905,32.563511,20.785219,24.942263,0.0,37300.0
Champlain College,9.5840864,38.878841,5.6057868,0.0,10.84991,8.4990959,26.582279,0.0,40400.0
Chapman University,6.1440678,20.127119,0.84745765,22.881357,31.779661,2.5423729,15.677965,0.0,51800.0
Charles Stewart Mott Community College,7.4853802,12.046783,22.105263,0.3508772,0.0,8.3040934,36.608189,13.099415,24900.0
Charleston Southern University,11.881188,23.762377,4.9504952,11.221122,39.603958,8.5808582,0.0,0.0,36100.0
"Charter College of Anchorage, AK",53.658535,45.853657,0.0,0.0,0.0,0.48780489,0.0,0.0,42000.0
"Charter College of Canyon Country, CA",0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,28600.0
Chatham University,27.118643,11.016949,0.0,24.576271,27.118643,5.9322033,4.237288,0.0,34300.0
Chattahoochee Technical College,1.1792452,36.556602,22.877359,0.0,0.0,1.6509434,0.0,37.735847,28400.0
Chattahoochee Valley Community College,2.2831049,10.502283,22.831051,0.0,0.0,15.068493,49.315067,0.0,27700.0
Chattanooga State Community College,5.0713153,21.553091,29.952456,0.79239303,0.0,8.0824089,33.438984,1.1093502,27700.0
Chemeketa Community College,5.7553954,14.148682,21.46283,0.0,1.6786571,6.5947242,42.925659,7.4340529,29700.0
Chesapeake College,0.5714286,25.142857,38.857143,0.0,9.1428576,6.2857141,20.0,0.0,27500.0
Chestnut Hill College,14.634147,26.829268,0.0,13.414635,31.097561,14.024391,0.0,0.0,43000.0
Cheyney University Of Pennsylvania,10.067114,18.120806,0.0,0.67114097,66.442955,0.0,4.6979866,0.0,30000.0
Chicago State University,8.7677727,11.255924,11.611375,3.5545025,29.976303,7.4644551,27.369667,0.0,34200.0
Chipola College,10.338346,2.6315789,11.654136,0.0,0.0,32.330826,40.225563,2.8195488,29700.0
Chippewa Valley Technical College,8.122942,24.807903,21.953897,0.0,0.6586169,15.916574,0.0,28.540066,36000.0
Chowan University,9.6153841,20.192308,0.0,10.576923,30.76923,4.8076925,5.7692308,18.26923,35400.0
Christian Brothers University,28.0,50.18182,0.0,5.818182,16.0,0.0,0.0,0.0,45300.0
Christopher Newport University,17.730495,24.113476,2.6950355,13.758865,23.262413,12.198582,6.2411346,0.0,42400.0
Cincinnati Christian University,0.0,0.0,0.0,0.0,17.894737,82.105263,0.0,0.0,31000.0
Cincinnati State Technical & Community College,30.992735,30.387409,20.460049,2.9055691,0.12106538,1.3317192,9.443099,4.3583536,29700.0
Cisco College,14.965986,9.1836739,41.156464,1.0204082,11.564626,4.0816326,9.863946,8.1632652,30400.0
"Citadel, The Military College Of South Carolina",22.337662,34.025974,0.0,4.1558442,33.766235,5.7142859,0.0,0.0,52500.0
Citrus Community College,0.8312552,20.448877,3.4912717,4.9044056,22.527016,4.4887781,19.700748,23.607647,29100.0
City College,3.1884058,44.927536,28.695652,0.0,1.7391304,21.449276,0.0,0.0,26400.0
City College Of New York - CUNY,40.423485,0.86621749,2.1174207,8.2771893,35.803658,0.0,12.512031,0.0,44500.0
City Colleges Of Chicago,1.1216351,33.150547,21.211367,0.024925224,0.47357929,2.3180459,27.492523,14.207377,27160.25
Clackamas Community College,8.1534767,6.4748201,11.7506,0.0,0.0,2.3980815,60.431656,10.791367,33800.0
Claflin University,8.8669949,20.197044,0.0,5.4187193,64.039406,0.0,1.4778326,0.0,27500.0
Claremont Mckenna College,14.007782,0.0,0.0,10.116732,65.758751,0.0,10.116732,0.0,63600.0
Clarendon College,37.16814,10.619469,19.469027,0.88495576,8.8495579,0.0,21.238937,1.7699115,29200.0
Clarion University Of Pennsylvania,14.074074,17.989418,14.708995,6.2433863,45.079365,0.0,1.9047619,0.0,37200.0
Clark Atlanta University,13.237925,22.003578,4.2933812,10.554562,43.828266,6.0822897,0.0,0.0,33700.0
Clark College,9.7630329,10.900474,14.028436,0.18957347,1.421801,1.5165877,58.388626,3.7914693,32800.0
Clark State Community College,23.728813,23.163843,26.271187,3.1073446,0.0,9.6045198,13.841808,0.28248587,26600.0
Clark University,19.715446,7.113821,0.0,14.634146,56.910568,0.81300813,0.81300813,0.0,44100.0
Clarke University,16.111111,20.0,26.666666,13.888889,21.111111,1.6666666,0.55555558,0.0,40900.0
Clarkson University,67.790894,17.537943,0.0,0.0,4.3844857,0.0,10.286678,0.0,68400.0
Clatsop Community College,0.0,17.346939,22.44898,0.0,0.0,6.1224489,53.061226,1.0204082,23900.0
Clayton State University,8.1987581,31.925467,29.316771,0.99378884,3.1055901,4.347826,17.888199,4.2236028,38500.0
Clearwater Christian College,10.810811,23.423424,3.6036036,9.0090094,41.441441,9.0090094,2.7027028,0.0,34700.0
Clemson University,38.488647,19.733751,5.7948318,9.240407,22.826939,0.0,3.9154267,0.0,49400.0
Cleveland Community College,10.955056,39.606743,10.674157,0.0,0.0,8.9887638,10.674157,19.101124,23100.0
Cleveland Institute Of Dental - Medical Assistants,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,21600.0
Cleveland State Community College,13.053614,33.799534,12.121212,0.0,0.0,5.1282053,35.897434,0.0,27300.0
Cleveland State University,18.233618,21.011396,5.4131055,6.6951566,39.529915,6.9800568,2.1367521,0.0,39300.0
Clinton Community College - SUNY Office Of Community Colleges,3.3783784,23.986486,13.851352,0.0,0.0,12.162162,46.62162,0.0,29500.0
Cloud County Community College,6.6831684,18.069307,52.227722,1.4851485,15.09901,1.2376238,4.9504952,0.24752475,30500.0
Clover Park Technical College,8.6206894,28.017242,32.543102,1.1853448,1.8318965,0.0,0.0,27.801723,32900.0
Clovis Community College,3.3057852,13.498623,29.476583,1.9283746,4.4077134,2.4793389,33.608814,11.294766,25800.0
Coast Community College District,3.3488064,7.6259947,2.9177718,1.856764,0.132626,0.86206901,68.866043,14.38992,32931.477
Coastal Bend College,18.114876,16.64212,17.083946,0.736377,4.7128129,5.4491901,3.5346098,33.726067,26300.0
Coastal Carolina Community College,1.7432647,22.345482,21.553091,0.0,0.0,10.618066,25.198099,18.541996,27300.0
Coastal Carolina University,19.87076,26.332794,3.8772213,6.1389341,36.348949,0.0,7.4313407,0.0,36200.0
Cochise College,9.538702,49.726349,8.6786556,0.39093041,1.4855356,4.1438622,17.904613,8.1313524,31200.0
Coconino County Community College,11.811024,18.897638,2.3622048,3.1496062,10.23622,11.023623,37.007874,5.5118113,29100.0
Coe College,17.316017,20.779221,4.3290043,23.809525,25.541126,0.0,8.2251081,0.0,43800.0
Coffeyville Community College,8.7719297,11.929825,16.14035,2.1052632,8.7719297,0.0,52.280701,0.0,29800.0
Coker College,6.0301504,32.663315,0.0,8.0402012,41.708542,4.0201006,7.5376883,0.0,32800.0
Colby College,25.941423,0.0,0.0,24.267782,34.937241,0.0,14.853557,0.0,53000.0
Colby Community College,19.483568,7.0422535,28.403755,30.046949,13.849766,1.1737089,0.0,0.0,31700.0
Colby-Sawyer College,2.6845639,12.751678,8.0536909,9.3959732,40.268456,0.0,26.845636,0.0,38600.0
Colgate University,19.667171,0.0,0.0,25.567322,52.344933,0.0,2.4205749,0.0,61500.0
College For Creative Studies,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,40600.0
College Of Central Florida,1.4967259,10.102901,20.579981,0.0,0.0,4.8643594,50.5145,12.441534,29700.0
College Of Charleston,17.15847,16.557377,0.054644808,16.065575,48.961746,0.0,1.2021858,0.0,39700.0
College Of Coastal Georgia,0.40650406,17.479675,29.674797,0.0,0.0,0.0,27.642277,24.796747,28000.0
College Of Du Page,3.2295718,27.821012,16.381323,1.9066148,1.1673151,2.6070039,39.33852,7.5486383,35000.0
College Of Health Care Professions ,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,27100.0
College Of Idaho ,24.836601,16.993464,0.0,15.03268,32.026142,0.0,11.111111,0.0,38900.0
College Of Lake County,5.4852324,18.565401,24.725739,0.0,1.7721519,1.9409282,40.84388,6.6666665,31200.0
College Of Marin,11.886305,12.144703,18.60465,7.4935403,4.6511631,0.77519381,40.310078,4.134367,32300.0
College Of Mount Saint Joseph,7.0422535,21.408451,18.591549,13.802816,22.816902,6.1971831,10.140845,0.0,39900.0
College Of Mount Saint Vincent And Manhattan College,23.758865,19.148935,10.992908,2.3640661,34.515366,0.0,9.2198582,0.0,59749.98
College Of New Jersey ,14.08,18.879999,2.5599999,14.24,45.040001,5.1999998,0.0,0.0,56800.0
College Of New Rochelle ,1.4662757,1.2707722,10.654937,3.030303,5.0830889,0.87976539,77.614861,0.0,37400.0
College Of Our Lady Of The Elms,3.7037039,17.901234,27.777779,1.8518518,20.370371,24.074074,4.3209877,0.0,43700.0
College Of Saint Benedict,9.2274675,15.879828,10.515021,22.74678,27.896996,4.9356222,8.7982836,0.0,47600.0
College Of Saint Elizabeth,6.2043796,35.766422,5.4744525,8.0291967,35.401459,5.4744525,3.6496348,0.0,44900.0
College Of Saint Rose,16.52021,8.9630928,7.2056241,8.611599,53.60281,2.2847099,2.8119507,0.0,42700.0
College Of Saint Scholastica,10.309278,11.340206,45.360825,4.8109965,15.120275,4.4673538,8.5910654,0.0,47500.0
College Of Southern Idaho,10.09772,18.403908,19.055374,1.9543973,13.192183,6.8403907,18.566774,11.889251,26900.0
College Of Southern Maryland,5.8919802,39.934536,12.602291,0.0,3.7643209,3.7643209,33.551552,0.49099836,37100.0
College Of Southern Nevada,7.2198277,17.456898,20.581896,2.1551723,1.7241379,6.573276,37.607758,6.6810346,31900.0
College Of Staten Island/CUNY,9.6923075,21.692308,13.0,8.9230766,22.538462,2.3846154,21.769232,0.0,41600.0
College Of The Albemarle,3.9106145,21.78771,11.173184,0.0,0.0,12.011173,21.508379,29.608938,23100.0
College Of The Canyons,13.475177,18.014185,9.2198582,3.5460994,23.120567,6.5248227,20.425533,5.673759,34200.0
College Of The Desert,10.098522,21.674877,18.965517,3.2019703,4.6798029,3.9408867,37.19212,0.24630542,29700.0
College Of The Holy Cross,16.329704,0.0,0.0,30.482117,52.410576,0.0,0.777605,0.0,63700.0
College Of The Mainland,14.893618,25.0,18.351065,0.53191489,1.0638298,5.319149,22.074469,12.765957,28400.0
College Of The Ouachitas,19.101124,16.853933,21.348314,0.0,0.0,0.0,21.348314,21.348316,24100.0
College Of The Ozarks,14.391144,22.509226,0.36900368,12.177122,32.841328,10.332103,1.1070111,6.2730627,31700.0
College Of The Redwoods,8.4507046,4.2253523,11.90781,0.38412291,14.084507,11.907811,44.174133,4.8655567,25300.0
College Of The Sequoias,9.5009594,18.138195,6.621881,3.2629559,4.7024956,18.042227,37.044147,2.6871402,26500.0
College Of The Siskiyous,1.807229,9.0361443,0.0,1.2048193,1.2048193,10.843373,75.903618,0.0,25600.0
College Of Westchester ,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,38700.0
College Of William & Mary,21.201159,14.254704,0.0,18.306803,37.337193,0.2170767,8.6830683,0.0,56400.0
